url,title,best_answer_1,best_answer_2,best_answer_3
https://stackoverflow.com/questions/21812360/what-is-the-difference-between-the-sites-enabled-and-sites-available-directo,apache2 - What is the difference between the sites-enabled and sites-available directory?,"b'<p>The difference is that virtual sites listed in the <code>sites-enabled</code> directory are served by Apache. In the <code>sites-available</code> directory there are the virtual sites that exist on your server, but people cant access them because they are not <strong>enabled</strong> yet.</p>\n<blockquote>\n<p><strong>sites-available:</strong> this directory has configuration files for Apache\xc2\xa02 Virtual Hosts. Virtual Hosts allow Apache\xc2\xa02 to be configured for\nmultiple sites that have separate configurations.</p>\n<p><strong>sites-enabled:</strong> like mods-enabled, <strong>sites-enabled contains symlinks to\nthe /etc/apache2/sites-available directory</strong>. Similarly when a\nconfiguration file in sites-available is symlinked, the site\nconfigured by it will be active once Apache2 is restarted.</p>\n</blockquote>\n<p>See <em><a href=https://help.ubuntu.com/lts/serverguide/httpd.html rel=noreferrer>https://help.ubuntu.com/lts/serverguide/httpd.html</a></em>.</p>'","b'<h2>Important information:</h2>\n<p>You should edit files <strong>only</strong> in the <code>sites-available</code> directory.</p>\n<p><strong>Never</strong> edit files inside the <code>sites-enabled</code> directory. Otherwise you can have problems if your editor runs out of memory or, for any reason, it receives a <a href=https://en.wikipedia.org/wiki/Signal_(IPC)#POSIX_signals rel=noreferrer>SIGHUP</a> or <a href=https://en.wikipedia.org/wiki/Signal_(IPC)#POSIX_signals rel=noreferrer>SIGTERM</a>.</p>\n<p>For example: if you are using <a href=https://en.wikipedia.org/wiki/GNU_nano rel=noreferrer>nano</a> to edit the file <code>sites-enabled/default</code> and it runs out of memory or, for any reason, it receives a SIGHUP or SIGTERM, then nano will create an emergency file called <code>default.save</code>, inside the <code>sites-enabled</code> directory.</p>\n<p>So, there will be an extra file inside the <code>sites-enabled</code> directory. That will prevent Apache or <a href=https://en.wikipedia.org/wiki/Nginx rel=noreferrer>nginx</a> from starting. If your site was working, it will not be any more. You will have a hard time until you find out, in the logs, something related to the <code>default.save</code> file and, then, remove it.</p>\n<p>In the example above, if you were editing the file inside the <code>sites-available</code> directory, nothing bad would have happened. The file <code>sites-available/default.save</code> would have been created, but it wouldnt do any harm inside the <code>sites-available</code> directory.</p>'","b'<p>You configure your site <code>mysite</code> by creating or editing the file <code>mysite.conf</code> in <code>sites-available</code> (you can also configure several sites in the same <em>.conf</em> file, if you prefer).</p>\n<p>After this, for publishing the site you must create the correspondent symlink in folder <code>sites-enabled</code>. In Ubuntu you can do it like this:</p>\n<p><code>a2ensite mysite</code> (with <code>sudo</code>, if necessary; and without the final .conf)</p>\n<p>And then you must reload Apache:</p>\n<pre><code>sudo service apache2 reload\n</code></pre>\n<p>Later, if you want to modify the configuration, you only touch the <code>mysite.conf</code> file in <code>sites_available</code>. Changes apply automatically in <code>sites_enabled</code>, through the symbolic link. Just remember to reload Apache.</p>'"
https://stackoverflow.com/questions/23669024/how-to-strip-a-specific-word-from-a-string,python - How to strip a specific word from a string?,"b'<p>Use <code>str.replace</code>.</p>\n<pre><code>&gt;&gt;&gt; papa.replace(papa, )\n is a good man\n&gt;&gt;&gt; app.replace(papa, )\napp is important\n</code></pre>\n<p>Alternatively use <a href=https://docs.python.org/library/re.html rel=noreferrer><code>re</code></a> and use regular expressions.  This will allow the removal of leading/trailing spaces.</p>\n<pre><code>&gt;&gt;&gt; import re\n&gt;&gt;&gt; papa = papa is a good man\n&gt;&gt;&gt; app = app is important\n&gt;&gt;&gt; papa3 = papa is a papa, and papa\n&gt;&gt;&gt;\n&gt;&gt;&gt; patt = re.compile((\\s*)papa(\\s*))\n&gt;&gt;&gt; patt.sub(\\\\1mama\\\\2, papa)\nmama is a good man\n&gt;&gt;&gt; patt.sub(\\\\1mama\\\\2, papa3)\nmama is a mama, and mama\n&gt;&gt;&gt; patt.sub(, papa3)\nis a, and\n</code></pre>'","b'<p>Easiest way would be to simply replace it with an empty string.</p>\n<pre><code>s = s.replace(papa, )\n</code></pre>'","b'<p>You can also use a regexp with <code>re.sub</code>:</p>\n<pre><code>article_title_str = re.sub(r(\\s?-?\\|?\\s?Times of India|\\s?-?\\|?\\s?the Times of India|\\s?-?\\|?\\s+?Gadgets No,\n                           article_title_str, flags=re.IGNORECASE)\n</code></pre>'"
https://stackoverflow.com/questions/33051386/dcast-warning-aggregation-function-missing-defaulting-to-length,r - dcast warning: ‘Aggregation function missing: defaulting to length’,"b'<p>The reason why you are getting this warning is in the description of <code>fun.aggregate</code> (see <code>?dcast</code>):</p>\n<blockquote>\n<p>aggregation function needed if variables do not identify a single\n  observation for each output cell. Defaults to length (with a message)\n  if needed but not specified</p>\n</blockquote>\n<p>So, an aggregation function is needed when there is more than one value for one spot in the wide dataframe.</p>\n<p><strong><em>An explanation based on your data:</em></strong></p>\n<p>When you use <code>dcast(df, Id + Task ~ Type, value.var=Freq)</code> you get:</p>\n<pre><code>  Id Task A B\n1  3    1 2 3\n2  3    2 3 0\n3  4    1 3 3\n4  4    2 1 3\n</code></pre>\n<p>Which is logical because for each combination of <code>Id</code>, <code>Task</code> and <code>Type</code> there is only value in <code>Freq</code>. But when you use <code>dcast(df, Id ~ Type, value.var=Freq)</code> you get this (including a warning message):</p>\n<pre><code>Aggregation function missing: defaulting to length\n  Id A B\n1  3 2 2\n2  4 2 2\n</code></pre>\n<p>Now, looking back at the top part of your data:</p>\n<pre><code>Id  Task Type    Freq  \n3     1    A       2\n3     1    B       3\n3     2    A       3\n3     2    B       0\n</code></pre>\n<p>You see why this is the case. For each combination of <code>Id</code> and <code>Type</code> there are two values in <code>Freq</code> (for Id 3: <code>2</code> and <code>3</code> for <code>A</code> &amp; <code>3</code> and <code>0</code> for Type <code>B</code>) while you can only put one value in this spot in the wide dataframe for each values of <code>type</code>. Therefore <code>dcast</code> wants to aggregate these values into one value. The default aggregation function is <code>length</code>, but you can use other aggregation functions like <code>sum</code>, <code>mean</code>, <code>sd</code> or a custom function by specifying them with <code>fun.aggregate</code>.</p>\n<p>For example, with <code>fun.aggregate = sum</code> you get:</p>\n<pre><code>  Id A B\n1  3 5 3\n2  4 4 6\n</code></pre>\n<p>Now there is no warning because <code>dcast</code> is being told what to do when there is more than one value: return the sum of the values.</p>'","b'<p><code>fun.aggregate</code> is required when different values <em>inside</em> <code>value.var</code> column corresponding to <em>identical</em> values - or combination of values - appearing on the LHS of <code>dcast</code> formula (e.g. Id), are forced into one cell by the combination of variables in the RHS of the formula (e.g. Type).</p>\n<p>Defaulting to <code>length()</code> in <code>dcast</code> is informative as it</p>\n<ul>\n<li>could suggest existence of coupling in the data, and</li>\n<li>locates <code>length &gt; 1</code> cases that may require attention.</li>\n</ul>\n<p>More informative would be using function <code>list()</code> as <code>fun.aggregate</code> since it shows which <code>value.var</code> values are involved in each case:</p>\n<pre><code>dcast(dt, Id ~ Type, fun.aggregate = list, value.var = Freq)\n\n   Id   A   B\n1:  3 2,3 3,0\n2:  4 3,1 3,3\n</code></pre>\n<p>Basically, table cells have length = 1. Therefore, the defaulting situation in <code>dcast</code> can be solved by modifying the formula or, by implementing a length-one summarization (aggregation): operators, custom or available functions that give a length-one result in each case and are fit for the purpose.</p>'",
https://stackoverflow.com/questions/41462729/typescript-react-could-not-find-a-declaration-file-for-module-react-material,reactjs - Typescript react - Could not find a declaration file for module react-materialize. path/to/module-name.js implicitly has an any type,"b'<p>I had a similar error but for me it was <code>react-router</code>. Solved it by installing types for it. </p>\n<pre><code>npm install --save @types/react-router\n</code></pre>\n<p>Error:</p>\n<pre><code>(6,30): error TS7016: Could not find a declaration file for module react-router. \\node_modules\\react-router\\index.js implicitly has an any type.\n</code></pre>\n<p>If you would like to disable it site wide you can instead edit <code>tsconfig.json</code> and set <code>noImplicitAny</code> to <code>false</code>.</p>'",,
https://stackoverflow.com/questions/62105735/gedit-command-not-working-in-kali-linux-terminal,Gedit command not working in kali linux terminal,"b'<p>Although I am not sure, what the actual error here is, but purging the package will help.</p>\n<p>You can try this</p>\n<pre><code>sudo apt-get purge gedit gedit-common\nsudo apt-get clean\n</code></pre>\n<p>After this try reinstalling with</p>\n<pre><code>sudo apt-get install gedit\n</code></pre>\n<p>Moreover, you should Prefer AskUbuntu and SuperUser for such questions, you can expect a detailed and possibly faster response.</p>'",,
https://stackoverflow.com/questions/8113080/cant-load-ia-32-bit-dll-on-a-amd-64-bit-platform,java - Cant load IA 32-bit .dll on a AMD 64-bit platform,"b'<p>Yes, youll have to recompile the DLL for 64-bit.  Your only other option is to switch to a 32-bit JVM, or otherwise get some 32-bit process to load the DLL on your behalf and communicate with that process somehow.</p>'","b'<p>I had the same issue with a Java application using tibco dll originally intended to run on Win XP. To get it to work on Windows 7, I made the application point to 32-bit JRE. Waiting to see if there is another solution.</p>'",b'<p>Short answer to first question: yes.</p>\n<p>Longer answer: maybe; it depends on whether the build process for SVMLight behaves itself on 64-bit windows.</p>\n<p>Final note: that call to System.loadLibrary is silly. Either call System.load with a full pathname or let it search java.library.path.</p>'
https://stackoverflow.com/questions/50552404/oserror-initializing-from-file-failed-on-csv-in-pandas,python - OSError: Initializing from file failed on csv in Pandas,"b'<pre><code>import pandas as pd\npd.read_csv(your_file.txt, engine=python)\n</code></pre>\n<p>Try this. It totally worked for me.</p>\n<ul>\n<li>source : <a href=http://kkckc.tistory.com/187 rel=noreferrer>http://kkckc.tistory.com/187</a></li>\n</ul>'","b'<p>I ran into a similar problem. It turned out the CSV I had downloaded had no permissions at all. The error message from pandas did not point this out, making it hard to debug.</p>\n<p>Check that your file have read permissions</p>'","b'<p>I had the same issue, you should check your permissions.</p>\n<p>After <code>chmod 644 file.csv</code> it worked well.</p>'"
https://stackoverflow.com/questions/2418157/c-error-undefined-reference-to-clock-gettime-and-clock-settime,linux - C++ error: undefined reference to clock_gettime and clock_settime,b'<p>Add <code>-lrt</code> to the end of g++ command line. This links in the librt.so Real Time shared library.</p>',"b'<p>example:</p>\n<pre><code>c++ -Wall filefork.cpp -lrt -O2\n</code></pre>\n<p>For <code>gcc</code> version 4.6.1, <code>-lrt</code> must be <strong>after</strong> <em>filefork.cpp</em> otherwise you get a link error. </p>\n<p>Some older <code>gcc</code> version doesnt care about the position. </p>'","b'<p>Since glibc version 2.17, the library linking <code>-lrt</code> is no longer required. </p>\n<p>The <code>clock_*</code> are now part of the main C library. You can see the <a href=https://sourceware.org/git/?p=glibc.git;a=commitdiff;h=6e6249d0b461b952d0f544792372663feb6d792a;ds=sidebyside rel=noreferrer>change history of glibc 2.17</a> where this change was done explains the reason for this change:</p>\n<pre><code>+* The `clock_* suite of functions (declared in &lt;time.h&gt;) is now available\n+  directly in the main C library.  Previously it was necessary to link with\n+  -lrt to use these functions.  This change has the effect that a\n+  single-threaded program that uses a function such as `clock_gettime (and\n+  is not linked with -lrt) will no longer implicitly load the pthreads\n+  library at runtime and so will not suffer the overheads associated with\n+  multi-thread support in other code such as the C++ runtime library.\n</code></pre>\n<p>If you decide to upgrade glibc, then you can check the <a href=http://upstream.rosalinux.ru/versions/glibc.html rel=noreferrer>compatibility tracker of glibc</a> if you are concerned whether there would be any issues using the newer glibc.   </p>\n<p>To check the glibc version installed on the system, run the command:</p>\n<pre><code>ldd --version\n</code></pre>\n<p>(Of course, if you are using old glibc (&lt;2.17) then you will still need <code>-lrt</code>.)</p>'"
https://stackoverflow.com/questions/28897965/c-error-is-free-invalid-next-size-normal,pointers - C - Error is free(): invalid next size (normal) ,"b'<p>When you encounter errors, start with the 1. one , it might be the cause of the following errors.</p>\n<pre><code>==17917== Invalid write of size 8\n==17917==    at 0x5E53E04: __GI_mempcpy (in /usr/lib/libc-2.21.so)\n==17917==    by 0x5E44BDD: _IO_default_xsputn (in /usr/lib/libc-2.21.so)\n==17917==    by 0x5E18C61: vfprintf (in /usr/lib/libc-2.21.so)\n==17917==    by 0x5E3AC2A: vsprintf (in /usr/lib/libc-2.21.so)\n==17917==    by 0x5E1F266: sprintf (in /usr/lib/libc-2.21.so)\n==17917==    by 0x401647: startup (server_func.c:32)\n==17917==    by 0x4012BB: main (server.c:23)\n==17917==  Address 0x6c8709e is 14 bytes inside a block of size 20 allocd\n==17917==    at 0x4C2C29E: realloc (in /usr/lib/valgrind/vgpreload_memcheck-amd64-linux.so)\n==17917==    by 0x40160B: startup (server_func.c:28)\n==17917==    by 0x4012BB: main (server.c:23)\n</code></pre>\n<p>In this stack trace, the interresting pieces is the code of your program, as we can assume the code in the runtime/standard library to work.</p>\n<p>Valgrind tells you 2 things here:</p>\n<ol>\n<li>Youre accessing memory youre not supposed to (Invalid write of size 8), in the startup function in the file server_func.c at line 32</li>\n<li>The memory youre accessing is 14 bytes past a buffer of 20 bytes that you allocated at server_func.c line 28</li>\n</ol>\n<p>Line 28:  <code>path = (unsigned char *) realloc(path, size_of_path + sizeof(STARTUP_FILE));</code> </p>\n<p>Line 32: <code>sprintf(path, %s/%s, path_to_file, STARTUP_FILE);</code></p>\n<p>So on line 28 you dont allocate room for the / separator, and possibly not the nul terminator. </p>\n<p>You also need to ensure <code>size_of_path</code> is correct, and that <code>sizeof(STARTUP_FILE)</code> gives you the correct size, which it will if <code>STARTUP_FILE</code> is a char array, but itll be wrong if its a char pointer. Perhaps you need to use <code>strlen(STARTUP_FILE)</code></p>\n<p>Assuming <code>size_of_path</code> is correct, you might need to calculate the buffer size as <code>size_of_path + strlen(STARTUP_FILE) + 2</code></p>'",,
https://stackoverflow.com/questions/10972788/error-message-cannot-be-resolved-or-is-not-a-field,java - Error message Cannot be resolved or is not a field,"b'<p>Heres one recommendation: study the Sun Java coding standards and take them to heart.  Youre breaking them too frequently in this small code sample.</p>\n<p>Java is case sensitive: discount is not the same as Discount; dodiscount is not the same as DoDiscount. </p>\n<pre><code>public interface Discount {\n\n    double doDiscount(Orcamento orcamento);\n    void setNext(Desconto next, boolean last);\n    void setLast(boolean last);\n} \n</code></pre>\n<p>And the implementation:</p>\n<pre><code>public class OverFive implements Discount {\n    private Desconto next;\n    private boolean last = false;\n\n    public void setLast(boolean last) {\n        this.last = last;\n    }\n\n    public void setNext(Desconto next, boolean last) {\n        this.next = next;\n        this.setLast(last);\n      }\n\n    // this method is utter rubbish.  it wont compile.\n    public double doDiscount(Orcamento budget){\n        if (budget.getValue() &gt; 500){\n            return budget.getValue() * 0.10;\n        }if (this.next.isLast == false){\n            return next.discount(budget);\n        }else{\n            return 0;\n        }   \n    }\n}\n</code></pre>\n<p>I think this code is more than a little confusing.  No wonder youre having problems.</p>'","b'<p>Im not sure if this is the same type of issue as the above, but I had the same error. In my case , I was using an older version of Eclipse that apparently didnt like having a class with same name as the package. I fixed the issue by giving the package a different name.</p>'",
https://stackoverflow.com/questions/26807937/subprocess-popen-oserror-errno-8-exec-format-error-in-python/50651100,linux - subprocess.Popen(): OSError: [Errno 8] Exec format error in python?,b'<p>I solved this by putting this line at the top of the called shell script:</p>\n<p><code>#!/bin/sh</code></p>\n<p>That will guarantee that the system always uses the correct interpreter when running your script.</p>',"b'<p>Following statement worked for me</p>\n<p><code>subprocess.Popen([sh,my_script.sh])</code></p>'","b'<p>As @tripleee said, there is an issue executing your script. Make sure:</p>\n<ul>\n<li>Change the shell command to ./my_path/my_script.sh or /bin/bash my_path/my_script.sh. Account for environment variables, if necessary.</li>\n<li>Both scripts have execute bit set (chmod +x)</li>\n<li>The files exist at the location you think they do. (Use abspath or verify environment)</li>\n<li>The files have contents</li>\n<li>Try removing and re-typing the first line. I recommend killing the whole line, and hitting backspace several times in case theres a non-printable character before the #!</li>\n</ul>\n<p>See also: <a href=https://stackoverflow.com/questions/1352922/why-is-usr-bin-env-python-supposedly-more-correct-than-just-usr-bin-pyt>Why is #!/usr/bin/env python supposedly more correct than just #!/usr/bin/python?</a></p>'"
https://stackoverflow.com/questions/22798912/invalid-conversion-from-char-to-const-char?rq=1,c++ - Invalid conversion from char to const char *,"b'<pre><code>char load;\nstring intro = LoadFileToString( Intro.txt );\n\ncout &lt;&lt; intro &lt;&lt; &gt; ;\n\ncin &gt;&gt; load;\n\nstring loadedFile = LoadFileToString( load );\n</code></pre>\n<p>Youre trying to pass a <code>char</code> to <code>LoadFileToString</code> which takes in a <code>char*</code>. I think what you intend to do is this</p>\n<pre><code>string intro = LoadFileToString( Intro.txt );    \ncout &lt;&lt; intro &lt;&lt; &gt; ;\nstring load;\ncin &gt;&gt; load;    \nstring loadedFile = LoadFileToString( load.c_str() );\n</code></pre>\n<p>Notice that Im reading the input into a <code>string</code> instead of a <code>char</code> since the <code>LoadFileToString</code> expects a (C-style) string to be passed in; instead youre reading and trying to pass a character to it. Once the input is read through a <code>string</code>, a C-style string can be obtained by calling <code>string::c_str()</code> function.</p>'","b'<p>Never try to muzzle the compiler. Those warnings are invaluable. Obviously, you want a <code>std::string</code> instead of a <code>char</code>, where you define load.</p>\n<p>you get the <code>const char*</code> from a <code>std::string</code> by calling <code>c_str()</code>.</p>\n<p>Though, there is no reason your <code>LoadFileToString()</code> function should not instead take a <code>const std::string&amp;</code>.</p>'",b'<p>The error message is clear enough.</p>\n<p>The function declared as</p>\n<pre><code>string LoadFileToString( const char * filePath );\n</code></pre>\n<p>that is its parameter has type <code>const char *</code></p>\n<p>You are trying to call the function passing variable load as an argument</p>\n<pre><code>string loadedFile = LoadFileToString( load );\n</code></pre>\n<p>However the variable load is declared as having type char</p>\n<pre><code>char load;\n</code></pre>\n<p>So there is a type mismatch.</p>\n<p>You could for example to write</p>\n<pre><code>string loadedFile = LoadFileToString( &amp;load );\n</code></pre>\n<p>but in this case the code would be also invalid because the pointer referes to non zero-terminating string that is the behaviour of the program will be undefined.</p>'
https://stackoverflow.com/questions/28554231/about-declaration-is-only-valid-at-file-scope/35264266,ios - About Declaration is only valid at file scope,"b'<p>The error is somewhere in your <code>...</code> \xe2\x80\x94 that error means that your <code>ListViewController</code> class didnt get closed, so the extension is being interpreted as nested inside, like this:</p>\n<pre><code>class ListViewController {\n    ...\n    extension ListViewController {\n    }\n}\n</code></pre>\n<p>Find the missing closing brace and you should solve the problem.</p>'",b'<p>The extension must be at the root level - dont embed them into a class or whatever.</p>',"b'<p>Make sure that the extension is declared at the end of your main class and after the last curly braces }</p>\n<pre><code>class ListViewController: UIViewController, AddItemViewControllerDelegate {\n   //Make sure that everything is clean here! \n}\n\nextension ListViewController: UITableViewDataSource{\n    func tableView(tableView: UITableView, didSelectRowAtIndexPath indexPath: NSIndexPath) {\n        tableView.deselectRowAtIndexPath(indexPath, animated: true)\n        performSegueWithIdentifier(ShowDetail, sender: indexPath)\n    }\n}\n</code></pre>'"
https://stackoverflow.com/questions/25865270/how-to-install-python-mysqldb-module-using-pip,mysql - How to install Python MySQLdb module using pip?,"b'<p>Its easy to do, but hard to remember the correct spelling:</p>\n<pre><code>pip install mysqlclient\n</code></pre>\n<p>If you need 1.2.x versions (legacy Python only), use <code>pip install MySQL-python</code></p>\n<p>Note: Some dependencies might have to be in place when running the above command. Some hints on how to install these on various platforms:</p>\n<h2>Ubuntu 14, Ubuntu 16, Debian 8.6 (jessie)</h2>\n<pre><code>sudo apt-get install python-pip python-dev libmysqlclient-dev\n</code></pre>\n<h2>Fedora 24:</h2>\n<pre><code>sudo dnf install python python-devel mysql-devel redhat-rpm-config gcc\n</code></pre>\n<h2>Mac OS</h2>\n<pre><code>brew install mysql-connector-c\n</code></pre>\n<p>if that fails, try</p>\n<pre><code>brew install mysql\n</code></pre>'","b'<p>Starting from a fresh Ubuntu 14.04.2 system, these two commands were needed:</p>\n<pre><code> apt-get install python-dev libmysqlclient-dev\n pip install MySQL-python\n</code></pre>\n<p>Just doing the pip install by itself did not work.</p>\n<p>From <a href=http://codeinthehole.com/writing/how-to-set-up-mysql-for-python-on-ubuntu/>http://codeinthehole.com/writing/how-to-set-up-mysql-for-python-on-ubuntu/</a></p>'","b'<p>First    </p>\n<pre><code>pip install pymysql\n</code></pre>\n<p>Then put the code below into <code>__init__.py</code> (<code>projectname/__init__.py</code>)</p>\n<pre class=lang-python prettyprint-override><code>import pymysql\npymysql.install_as_MySQLdb()\n</code></pre>\n<p>My environment is (python3.5, django1.10) and this solution works for me!</p>\n<p>Hope this helps!!</p>'"
https://stackoverflow.com/questions/4939251/cin-eof-functionality/13097238,c++ - cin.eof() functionality,"b'<p><code>std::cin.eof()</code> tests for <strong><em>end-of-file</em></strong> (hence eof), not for errors. For error checking use <code>!std::cin.good()</code>, the built-in conversion operator (<code>if(std::cin)</code>) or the boolean negation operator (<code>if(!std::cin)</code>).</p>'",b'<p>Use a direct test of the status of the stream with: </p>\n<pre><code>while (cin &gt;&gt; i)\n{\n    ...\n}\n</code></pre>',"b'<p>For an input stream to enter the EOF state you have to actually make an attempt to <em>read past the end of stream</em>. I.e. it is not enough to reach the end-of-stream location in the stream, it is necessary to actually try to <em>read</em> a character past the end. This attempt will result in EOF state being activated, which in turn will make <code>cin.eof()</code> return true.</p>\n<p>However, in your case you are not only not doing that, you (most likely) are not even reaching the end of stream. If you input your <code>10</code> from the keyboard, you probably finished the input by pressing the [Enter] key. This resulted in a new-line character being added to the input stream. So, what you are actually parsing with <code>&gt;&gt;</code> operator in this case is actually a <code>10\\n</code> sequence. Since you requested an <code>int</code> value from the stream, it only reads the numerical characters from the stream, i.e. it reads <code>1</code> and <code>0</code>, but it stops at <code>\\n</code>. That <code>\\n</code> remains in the stream. You never read it. So, obviously, your code never reaches the end-of-file position in the stream. You have to reason to expect <code>cin.eof()</code> to become <code>true</code> in such case.</p>'"
https://stackoverflow.com/questions/57444207/how-to-fix-error-error-command-errored-out-with-exit-status-1-python-when-t,How to fix error ERROR: Command errored out with exit status 1: python. when trying to install django-heroku using pip,b'<p>You need to add the package containing the executable <em>pg_config</em>.</p>\n<p>A prior answer should have details you need:  <em><a href=https://stackoverflow.com/questions/11618898/pg-config-executable-not-found>pg_config executable not found</a></em></p>',,
https://stackoverflow.com/questions/21022644/how-to-get-the-real-and-total-length-of-char-char-array/21022815,c++ - How to get the real and total length of char * (char array)?,"b'<p>You cant. Not with 100% accuracy, anyway. The pointer <em>has no length/size but its own</em>. All it does is point to a particular place in memory that holds a char. If that char is part of a string, then you can use <code>strlen</code> to determine what chars follow the one currently being pointed to, but that doesnt mean the <em>array</em> in your case is that big.<br/>\nBasically:</p>\n<p>A <strong><em>pointer</em></strong> is not an <strong><em>array</em></strong>, so it doesnt <em>need</em> to know what the size of the array is. A pointer can point to a single value, so a pointer can exist without there even being an array. It doesnt even care where the memory it points to is situated (Read only, heap or stack... doesnt matter). A pointer doesnt have a length other than itself. A pointer just is...<br/>\nConsider this:</p>\n<pre><code>char beep = \\a;\nvoid alert_user(const char *msg, char *signal); //for some reason\nalert_user(Hear my super-awsome noise!, &amp;beep); //passing pointer to single char!\n\nvoid alert_user(const char *msg, char *signal)\n{\n    printf(%s%c\\n, msg, *signal);\n}\n</code></pre>\n<p>A pointer can be a single char, as well as the beginning, end or middle of an array...<br/>\nThink of chars as structs. You sometimes allocate a single struct on the heap. That, too, creates a pointer without an array.</p>\n<p>Using only a pointer, to determine how big an array it is pointing to is impossible. The closest you can get to it is using <code>calloc</code> and counting the number of consecutive \\0 chars you can find through the pointer. Of course, that doesnt work once youve assigned/reassigned stuff to that arrays keys and it also fails if the memory just <em>outside</em> of the array happens to hold <code>\\0</code>, too. So using this method is unreliable, dangerous and just generally silly. Dont. Do. It.</p>\n<p><em>Another analogy:</em><br/>\nThink of a pointer as a road sign, it points to <em>Town X</em>. The sign doesnt know what that town looks like, and it doesnt know or care (or can care) who lives there. Its job is to tell you where to find <em>Town X</em>. It can only tell you how far that town is, but not how big it is. That information is deemed irrelevant for road-signs. Thats something that you can only find out by looking at the town itself, not at the road-signs that are pointing you in its direction</p>\n<p>So, using a pointer the only thing you can do is:</p>\n<pre><code>char a_str[] = hello;//{h,e,l,l,o,\\0}\nchar *arr_ptr = &amp;a_str[0];\nprintf(Get length of string -&gt; %d\\n, strlen(arr_ptr));\n</code></pre>\n<p>But this, of course, only works if the array/string is \\0-terminated.</p>\n<p>As an aside:</p>\n<pre><code>int length = sizeof(a)/sizeof(char);//sizeof char is guaranteed 1, so sizeof(a) is enough\n</code></pre>\n<p>is actually assigning <code>size_t</code> (the return type of <code>sizeof</code>) to an <code>int</code>, best write:</p>\n<pre><code>size_t length = sizeof(a)/sizeof(*a);//best use ptrs type -&gt; good habit\n</code></pre>\n<p>Since <code>size_t</code> is an unsigned type, if <code>sizeof</code> returns bigger values, the value of <code>length</code> might be something you didnt expect...</p>'","b'<p>If the <code>char *</code> is 0-terminated, you can use <code>strlen</code></p>\n<p>Otherwise, there is no way to determine that information</p>'","b'<p>There are only two ways:</p>\n<ul>\n<li><p>If the memory pointer to by your <code>char *</code> represents a C string (that is, it contains characters that have a 0-byte to mark its end), you can use <code>strlen(a)</code>.</p></li>\n<li><p>Otherwise, you need to store the length somewhere. Actually, the pointer only points to <em>one</em> <code>char</code>. But we can treat it as if it points to the first element of an array. Since the length of that array isnt known you need to store that information somewhere.</p></li>\n</ul>'"
https://stackoverflow.com/questions/3693079/problem-with-system-out-printf-command-in-java,Problem with System.out.printf command in Java,b'<p><code>%d</code> represents an integer; you want to use <code>%f</code> for a double. See the <a href=http://download.oracle.com/javase/6/docs/api/java/util/Formatter.html#syntax rel=noreferrer>formatting string syntax</a> in the Javadoc</p>',,
https://stackoverflow.com/questions/23927212/makefile2-missing-separator-stop,Makefile:2: *** missing separator. Stop,"b'<p>You need a real tab instead of space in front of <code>g++</code> and <code>rm</code> commands. If still fails\nthen your editor is inserting spaces instead, even if youre hitting the tab key on your keyboard. You need to configure your editor to insert hard tabs (09 in ASCII) instead. </p>\n<p>Like </p>\n<pre><code>all: decryptor.cpp prod-ent.cpp\n*****g++ prod-ent.cpp -o prod-ent -g\n*****g++ decryptor.cpp -o decryptor -g -lcryptopp\nclean:\n*****rm prod-ent\n*****rm decryptor\n</code></pre>\n<p>Instead <code>*****</code> replace TAB.</p>\n<p>You can check your side by command</p>\n<pre><code>cat -e -t -v  makefile\n</code></pre>\n<p>Its show line starting by <code>^I</code> if <code>TAB</code> is given to that line and it end the line by <code>$</code>.</p>\n<p>Also you can do by <code>;</code> </p>\n<pre><code>all: decryptor.cpp prod-ent.cpp ; g++ prod-ent.cpp -o prod-ent -g ; g++ decryptor.cpp -o decryptor -g -lcryptopp\nclean: ; rm prod-ent ; rm decryptor\n</code></pre>'",,
