state,name,address,number,email
Odisha,R.K.Construction,Gousala Chowknear Manmohan M.E.School,9938750701,rk.sakunia@gmail.com
Odisha,Sakunia Stores,"Main Road, Jharsugudainfront Of Police Stationbehind Of Post Office",9437243335,No data
Odisha,Hms Enterprises,"Near Convent School, Joda Market, Joda, Keonjhar, Odisha-758034","9437197245
9437197245
9437197245",No data
Odisha,Hms Enterprises,"Near Convent School, Joda Market, Joda, Keonjhar, Odisha-758034","9437197245
9437197245
9437197245",No data
Odisha,Bhawani Agency,Main Road. Po.-Kantabanji,9437146170,bhagwatienterprise325@gmail.com
Odisha,Gayatri Electricals,Old Bus Stand,6657220306,gayatrielec@gmail.com
Odisha,Jayguru Distributors,"Bato, Sainkulsainkul",9348432498,soumya.sahu96@gmail.com
Odisha,H.M.S. Enterprises,"Joda Market, Jodakeonjharodisha",9437197245,No data
Odisha,Pratima Sanitary Store,,No data,No data
Odisha,Sri Ram Sales,Mining  Roadkeonjhar,9437251493,sriramsales.keonjhar@gmail.com
Odisha,Zaheed Electricals,"Plot N-629\/1377, Khata N-251\/358,Shop N-09, Sukadevi Market Complex,",9658412200,tauheedzama@gmail.com
Odisha,Zaheed Electricals,"Main Road, Sirajuddin Chowk, Keonjhar, Odisha-758001","9658412200
9658412200
9658412200",tauheedzama@gmail.com
Odisha,Zaheed Electricals,"Main Road, Sirajuddin Chowk, Keonjhar, Odisha-758001","9658412200
9658412200
9658412200",tauheedzama@gmail.com
Odisha,Ganapati Traders,Ward N.4Kesinga,6670223690,ganpatikesinga@yahoo.com
Odisha,Ganpati Hardware And Electricals,"Kesinga, Ward N-4Infront Of Gouri Shankar Mandir",9556115999,ganpatikesinga@gmail.com
Odisha,Kanha Agency,Arihant  Complexmain Road,9861624027,kanhaagency@gmail.com
Odisha,Shree Gobinda Traders,Ganesh Bazarrajsunakhala,9937060537,shreegobindatraders@gmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Indradhanu Agency,"Betanati,Baripadamayurbhanj",9437295010,indradhanuagency@gmail.com
Odisha,Reliable Agency,"Baripada ,Roxy Road",6782265573,susantasamala@gmail.com
Odisha,Subham Electrical & Electronics,"Plot N-1802\/2362, Main Road,Badaputa",7978659015,pradeepswain.sp@gmail.com
Odisha,Kalinga Machinery And Tools,Bada Bazarnimapara,6758250508,subhajit078@rediffmail.com
Odisha,Prasad Pump Set,"Shop N-I, Nuagaon Markethatibari, Rourkela",9937590201,prasadpump678@gmail.com
Odisha,Fair Deal Traders,"Near Hanuman Mandirmain Road, Khariar Road,Nuapada",9937131119,jagjeetshahpuri@gmail.com
Odisha,Pramod Enterprises,Manikeswari Chowkbhawanipatnakalahandi,9437010908,pramodenterprises.bpt@gmail.com
Odisha,Pattnaik Enterprises,,No data,No data
Odisha,Sujata Enterprises,Main Roadnear Sbi Evenening Branch,9437063690,sujataent.2004@gmail.com
Odisha,Door Darshan,Pirahat Bazarpirahatpirahat,9938840566,doordarshan.arun@gmail.com
Odisha,Ganapati Electrical,Grand Roadnear Janata Cinema,9861235117,ganpatikesinga@yahoo.com
Odisha,Sai Enterprisers,Gopinathpurnua Sahi,9937446262,satyajit.nanda.sn@gmail.com
Odisha,Sarojini Traders,Grand Roadbalgandi,9040105116,sarojinitrd@yahoo.com
Odisha,D-Gital India,"Main Road,Rajgangpur",9777701040,dgitalindia.rgp@gmail.com
Odisha,Jagannath Bhandar,,No data,No data
Odisha,Sahu Enterprises,Sarala Junctionmain Road,9438106811,ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Yash International Inc.,,No data,No data
Odisha,Clean World,"Jaynagar, Paik Streetjaynagarjeypore",No data,No data
Odisha,Om Enterprises,Main Roadkundra,9439093575,omenterprises443@rediffmail.com
Odisha,S.P.Enterprises,"New Colonypr.Petapr.Peta, Jeypore",9238492626,No data
Odisha,Star Vision,"Paik Street, 4Th Lanepaik Street, 4Th Lanejeypore",8596093263,starvisionjeypore@gmail.com
Odisha,Orissa Machinery,"Sahoo Market Complexmain Road, Near Sbi Bankpo-Rasalpur, Kuakhia",9437167254,pradip.kabi1@gmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Indradhanu Agency,"Betanati,Baripadamayurbhanj",9437295010,indradhanuagency@gmail.com
Odisha,Reliable Agency,"Baripada ,Roxy Road",6782265573,susantasamala@gmail.com
Odisha,Subham Electrical & Electronics,"Plot N-1802\/2362, Main Road,Badaputa",7978659015,pradeepswain.sp@gmail.com
Odisha,Kalinga Machinery And Tools,Bada Bazarnimapara,6758250508,subhajit078@rediffmail.com
Odisha,Prasad Pump Set,"Shop N-I, Nuagaon Markethatibari, Rourkela",9937590201,prasadpump678@gmail.com
Odisha,Baneswar Enterprises,"Lal Buildingopp. Of Mangala Bhawan,",9437942882,baneswar.rkl@gmail.com
Odisha,Bharat Pumps & Primemovers,,No data,No data
Odisha,Fone Arena,"Basanti Vending Zone,Shop N-14, Basanti Colony",9778977778,fonearenarkl2018@gmail.com
Odisha,Gayatri Enterprises,"1St Floor, Oo-5, Civil Townshiprourkela",9556104757,gerkl@rediffmail.com
Odisha,Jaimal Agarwala,"Main Roadsingh Building,",9437043777,jaimalagarwal@gmail.com
Odisha,Jaimal Lifestyle,Near Old Taxi Standmain Road,9776061666,jaimallifestyle@gmail.com
Odisha,Mayank Build Mart,"Near Tci Chowk,Brahmani Tarangvedvyas,",9861934536,mbmrk141@gmail.com
Odisha,Protech Sales & Services,C-273Koel Nagar,9437145262,protech_sales@rediffmail.com
Odisha,Puja Electricals,"Near Reliance Trends,Hariyana Bhaban, Main Road",9438484197,suvamsahoo11@gmail.com
Odisha,R.N Agencies,"Niyamat Ali Comlex, Opp. To Bigbazarrourkelarourkela",7978102225,bhawesh28june@gmail.com
Odisha,Sanghvi & Company,Main Roadnear Rajak Cinema,6612522650,sanghviandcorkl@gmail.com
Odisha,Vijay Electricals,"Opposite Of Hariyana Bhawanmain Road, Daily Market",9861204727,agarkush@gmail.com
Odisha,Ashok Electrical Fabricator,Charbatisambalpur,No data,ashokef@gmail.com
Odisha,Dibyanshi & Associates,At:- Malipali(Bhalupali) Po:- Sankarmaps:-Ainthapli,9437263760,dibyanshi.associates@gmail.com
Odisha,Divine Enterprises,"Haragaurinagarainthapali,",9861050664,divineenterprise@gmail.com
Odisha,Jai Matadi Agencies,Baidyanath Chowksambalur,9437043913,jmatadi.agencies@gmail.com
Odisha,Mishra And Company Sanitary,Srit Shoppingcomplexmodipar,6632402348,No data
Odisha,Misra & Co,Modipara,6632402348,No data
Odisha,Reliable Distributors,Nayaparasambalpur,6632520428,mailreliable@gmail.com
Odisha,S. K. Enterprises,"Holding N-143, Hirakudward N-13, Hirakud, Sambalpur",9556034646,gopal1979.836@rediffmail.com
Odisha,Saluja Marketing,"Farm Road,Sambalpur",9439654340,avneet.singh46@yahoo.com
Odisha,Santosh Trading Co.,Shaktisangha Durga Mandir Complexshaktisangha Durga Mandir Complex,No data,santoshtradingco@yahoo.com
Odisha,Saraswati Store,Golebazar,9937144336,saraswati.sbp@gmail.com
Odisha,Orissa Machinery,"Sahoo Market Complexmain Road, Near Sbi Bankpo-Rasalpur, Kuakhia",9437167254,pradip.kabi1@gmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Om Enterprises,"Kundura, Jeypore, Koraput, Odisha-764002","9439093575
9439093575
9439093575",omenterprises443@rediffmail.com
Odisha,Indradhanu Agency,"Betanati,Baripadamayurbhanj",9437295010,indradhanuagency@gmail.com
Odisha,Reliable Agency,"Baripada ,Roxy Road",6782265573,susantasamala@gmail.com
Odisha,Subham Electrical & Electronics,"Plot N-1802\/2362, Main Road,Badaputa",7978659015,pradeepswain.sp@gmail.com
Odisha,Kalinga Machinery And Tools,Bada Bazarnimapara,6758250508,subhajit078@rediffmail.com
Odisha,Prasad Pump Set,"Shop N-I, Nuagaon Markethatibari, Rourkela",9937590201,prasadpump678@gmail.com
Odisha,Fair Deal Traders,"Near Hanuman Mandirmain Road, Khariar Road,Nuapada",9937131119,jagjeetshahpuri@gmail.com
Odisha,Pramod Enterprises,Manikeswari Chowkbhawanipatnakalahandi,9437010908,pramodenterprises.bpt@gmail.com
Odisha,Pattnaik Enterprises,,No data,No data
Odisha,Sujata Enterprises,Main Roadnear Sbi Evenening Branch,9437063690,sujataent.2004@gmail.com
Odisha,Door Darshan,Pirahat Bazarpirahatpirahat,9938840566,doordarshan.arun@gmail.com
Odisha,Ganapati Electrical,Grand Roadnear Janata Cinema,9861235117,ganpatikesinga@yahoo.com
Odisha,Fair Deal Traders,"Near Hanuman Mandirmain Road, Khariar Road,Nuapada",9937131119,jagjeetshahpuri@gmail.com
Odisha,Pramod Enterprises,Manikeswari Chowkbhawanipatnakalahandi,9437010908,pramodenterprises.bpt@gmail.com
Odisha,Pattnaik Enterprises,,No data,No data
Odisha,Sujata Enterprises,Main Roadnear Sbi Evenening Branch,9437063690,sujataent.2004@gmail.com
Odisha,Door Darshan,Pirahat Bazarpirahatpirahat,9938840566,doordarshan.arun@gmail.com
Odisha,Ganapati Electrical,Grand Roadnear Janata Cinema,9861235117,ganpatikesinga@yahoo.com
Odisha,Sai Enterprisers,Gopinathpurnua Sahi,9937446262,satyajit.nanda.sn@gmail.com
Odisha,Sarojini Traders,Grand Roadbalgandi,9040105116,sarojinitrd@yahoo.com
Odisha,D-Gital India,"Main Road,Rajgangpur",9777701040,dgitalindia.rgp@gmail.com
Odisha,Jagannath Bhandar,,No data,No data
Odisha,Sahu Enterprises,Sarala Junctionmain Road,9438106811,ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Baneswar Enterprises,"Lal Buildingopp. Of Mangala Bhawan,",9437942882,baneswar.rkl@gmail.com
Odisha,Bharat Pumps & Primemovers,,No data,No data
Odisha,Fone Arena,"Basanti Vending Zone,Shop N-14, Basanti Colony",9778977778,fonearenarkl2018@gmail.com
Odisha,Gayatri Enterprises,"1St Floor, Oo-5, Civil Townshiprourkela",9556104757,gerkl@rediffmail.com
Odisha,Jaimal Agarwala,"Main Roadsingh Building,",9437043777,jaimalagarwal@gmail.com
Odisha,Satyajit Mohanty,Bamarasambalpur,9937656229,putulmohanty58@gmail.com
Odisha,Shyam Sanitation,Modiparaopp.Of Radhanath Community Centre,6632401315,shyamsanitation@gmail.com
Odisha,Sunderdas D Hunsraj,"Ground Floor, 153\/6105,Ainthaoali Road, Po-Budharaja,",7683902030,sdhsambalpur@gmail.com
Odisha,Durga Traders,,No data,No data
Odisha,Das'S,Bijay Takies Roadsundargarhsundargarh,6622273572,debasish_sng@rediffmail.com
Odisha,Prestige,Rourkelasundargarhshop N I. Sector -5 Market,9861058255,prestige.bbsr@yahoo.com
Odisha,Techncom-Aids,Rourkelasundargarh,6612505727,No data
Odisha,Bind Trading Company,"Hatatota,Po:- Talcher - 759100",6760240276,btc_talcher@hotmail.com
Odisha,Ganesh Agencies,"I.T.C Chhak,Talcher",9437042545,ganeshagencies.talcher@yahoo.com
Odisha,Sri Sai Enterprises,Kandhaltalcher,9438508474,madanmahapatra46@gmail.com
Odisha,Sai Enterprisers,Gopinathpurnua Sahi,9937446262,satyajit.nanda.sn@gmail.com
Odisha,Sarojini Traders,Grand Roadbalgandi,9040105116,sarojinitrd@yahoo.com
Odisha,D-Gital India,"Main Road,Rajgangpur",9777701040,dgitalindia.rgp@gmail.com
Odisha,Jagannath Bhandar,,No data,No data
Odisha,Sahu Enterprises,Sarala Junctionmain Road,9438106811,ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Sahu Enterprises,"Sarala Junction, Main Road, Rayagada, Odisha-765001","9438106811
9438106811
9438106811",ssahu791095@gmail.com
Odisha,Baneswar Enterprises,"Lal Buildingopp. Of Mangala Bhawan,",9437942882,baneswar.rkl@gmail.com
Odisha,Bharat Pumps & Primemovers,,No data,No data
Odisha,Fone Arena,"Basanti Vending Zone,Shop N-14, Basanti Colony",9778977778,fonearenarkl2018@gmail.com
Odisha,Gayatri Enterprises,"1St Floor, Oo-5, Civil Townshiprourkela",9556104757,gerkl@rediffmail.com
Odisha,Jaimal Agarwala,"Main Roadsingh Building,",9437043777,jaimalagarwal@gmail.com
Odisha,Jaimal Lifestyle,Near Old Taxi Standmain Road,9776061666,jaimallifestyle@gmail.com
Odisha,Mayank Build Mart,"Near Tci Chowk,Brahmani Tarangvedvyas,",9861934536,mbmrk141@gmail.com
Odisha,Protech Sales & Services,C-273Koel Nagar,9437145262,protech_sales@rediffmail.com
Odisha,Puja Electricals,"Near Reliance Trends,Hariyana Bhaban, Main Road",9438484197,suvamsahoo11@gmail.com
Odisha,R.N Agencies,"Niyamat Ali Comlex, Opp. To Bigbazarrourkelarourkela",7978102225,bhawesh28june@gmail.com
Odisha,Sanghvi & Company,Main Roadnear Rajak Cinema,6612522650,sanghviandcorkl@gmail.com
Odisha,Vijay Electricals,"Opposite Of Hariyana Bhawanmain Road, Daily Market",9861204727,agarkush@gmail.com
Odisha,Ashok Electrical Fabricator,Charbatisambalpur,No data,ashokef@gmail.com
Odisha,Dibyanshi & Associates,At:- Malipali(Bhalupali) Po:- Sankarmaps:-Ainthapli,9437263760,dibyanshi.associates@gmail.com
Odisha,Divine Enterprises,"Haragaurinagarainthapali,",9861050664,divineenterprise@gmail.com
Odisha,Jaimal Lifestyle,Near Old Taxi Standmain Road,9776061666,jaimallifestyle@gmail.com
Odisha,Mayank Build Mart,"Near Tci Chowk,Brahmani Tarangvedvyas,",9861934536,mbmrk141@gmail.com
Odisha,Protech Sales & Services,C-273Koel Nagar,9437145262,protech_sales@rediffmail.com
Odisha,Puja Electricals,"Near Reliance Trends,Hariyana Bhaban, Main Road",9438484197,suvamsahoo11@gmail.com
Odisha,R.N Agencies,"Niyamat Ali Comlex, Opp. To Bigbazarrourkelarourkela",7978102225,bhawesh28june@gmail.com
Odisha,Sanghvi & Company,Main Roadnear Rajak Cinema,6612522650,sanghviandcorkl@gmail.com
Odisha,Vijay Electricals,"Opposite Of Hariyana Bhawanmain Road, Daily Market",9861204727,agarkush@gmail.com
Odisha,Ashok Electrical Fabricator,Charbatisambalpur,No data,ashokef@gmail.com
Odisha,Dibyanshi & Associates,At:- Malipali(Bhalupali) Po:- Sankarmaps:-Ainthapli,9437263760,dibyanshi.associates@gmail.com
Odisha,Divine Enterprises,"Haragaurinagarainthapali,",9861050664,divineenterprise@gmail.com
Odisha,Jai Matadi Agencies,Baidyanath Chowksambalur,9437043913,jmatadi.agencies@gmail.com
Odisha,Mishra And Company Sanitary,Srit Shoppingcomplexmodipar,6632402348,No data
Odisha,Misra & Co,Modipara,6632402348,No data
Odisha,Reliable Distributors,Nayaparasambalpur,6632520428,mailreliable@gmail.com
Odisha,S. K. Enterprises,"Holding N-143, Hirakudward N-13, Hirakud, Sambalpur",9556034646,gopal1979.836@rediffmail.com
Odisha,Saluja Marketing,"Farm Road,Sambalpur",9439654340,avneet.singh46@yahoo.com
Odisha,Santosh Trading Co.,Shaktisangha Durga Mandir Complexshaktisangha Durga Mandir Complex,No data,santoshtradingco@yahoo.com
Odisha,Saraswati Store,Golebazar,9937144336,saraswati.sbp@gmail.com
Odisha,Satyajit Mohanty,Bamarasambalpur,9937656229,putulmohanty58@gmail.com
Odisha,Shyam Sanitation,Modiparaopp.Of Radhanath Community Centre,6632401315,shyamsanitation@gmail.com
Odisha,Sunderdas D Hunsraj,"Ground Floor, 153\/6105,Ainthaoali Road, Po-Budharaja,",7683902030,sdhsambalpur@gmail.com
Odisha,Jai Matadi Agencies,Baidyanath Chowksambalur,9437043913,jmatadi.agencies@gmail.com
Odisha,Mishra And Company Sanitary,Srit Shoppingcomplexmodipar,6632402348,No data
Odisha,Misra & Co,Modipara,6632402348,No data
Odisha,Reliable Distributors,Nayaparasambalpur,6632520428,mailreliable@gmail.com
Odisha,S. K. Enterprises,"Holding N-143, Hirakudward N-13, Hirakud, Sambalpur",9556034646,gopal1979.836@rediffmail.com
Odisha,Saluja Marketing,"Farm Road,Sambalpur",9439654340,avneet.singh46@yahoo.com
Odisha,Santosh Trading Co.,Shaktisangha Durga Mandir Complexshaktisangha Durga Mandir Complex,No data,santoshtradingco@yahoo.com
Odisha,Saraswati Store,Golebazar,9937144336,saraswati.sbp@gmail.com
Odisha,Satyajit Mohanty,Bamarasambalpur,9937656229,putulmohanty58@gmail.com
Odisha,Shyam Sanitation,Modiparaopp.Of Radhanath Community Centre,6632401315,shyamsanitation@gmail.com
Odisha,Sunderdas D Hunsraj,"Ground Floor, 153\/6105,Ainthaoali Road, Po-Budharaja,",7683902030,sdhsambalpur@gmail.com
Odisha,Durga Traders,,No data,No data
Odisha,Das'S,Bijay Takies Roadsundargarhsundargarh,6622273572,debasish_sng@rediffmail.com
Odisha,Prestige,Rourkelasundargarhshop N I. Sector -5 Market,9861058255,prestige.bbsr@yahoo.com
Odisha,Techncom-Aids,Rourkelasundargarh,6612505727,No data
Odisha,Bind Trading Company,"Hatatota,Po:- Talcher - 759100",6760240276,btc_talcher@hotmail.com
Odisha,Ganesh Agencies,"I.T.C Chhak,Talcher",9437042545,ganeshagencies.talcher@yahoo.com
Odisha,Sri Sai Enterprises,Kandhaltalcher,9438508474,madanmahapatra46@gmail.com
Odisha,Durga Traders,,No data,No data
Odisha,Das'S,Bijay Takies Roadsundargarhsundargarh,6622273572,debasish_sng@rediffmail.com
Odisha,Prestige,Rourkelasundargarhshop N I. Sector -5 Market,9861058255,prestige.bbsr@yahoo.com
Odisha,Techncom-Aids,Rourkelasundargarh,6612505727,No data
Odisha,Bind Trading Company,"Hatatota,Po:- Talcher - 759100",6760240276,btc_talcher@hotmail.com
Odisha,Ganesh Agencies,"I.T.C Chhak,Talcher",9437042545,ganeshagencies.talcher@yahoo.com
Odisha,Sri Sai Enterprises,Kandhaltalcher,9438508474,madanmahapatra46@gmail.com
Odisha,Baneswar Enterprises,"Lal Buildingopp. Of Mangala Bhawan,",9437942882,baneswar.rkl@gmail.com
Odisha,Bharat Pumps & Primemovers,,No data,No data
Odisha,Fone Arena,"Basanti Vending Zone,Shop N-14, Basanti Colony",9778977778,fonearenarkl2018@gmail.com
Odisha,Gayatri Enterprises,"1St Floor, Oo-5, Civil Townshiprourkela",9556104757,gerkl@rediffmail.com
Odisha,Jaimal Agarwala,"Main Roadsingh Building,",9437043777,jaimalagarwal@gmail.com
Odisha,Jaimal Lifestyle,Near Old Taxi Standmain Road,9776061666,jaimallifestyle@gmail.com
Odisha,Mayank Build Mart,"Near Tci Chowk,Brahmani Tarangvedvyas,",9861934536,mbmrk141@gmail.com
Odisha,Protech Sales & Services,C-273Koel Nagar,9437145262,protech_sales@rediffmail.com
Odisha,Puja Electricals,"Near Reliance Trends,Hariyana Bhaban, Main Road",9438484197,suvamsahoo11@gmail.com
Odisha,R.N Agencies,"Niyamat Ali Comlex, Opp. To Bigbazarrourkelarourkela",7978102225,bhawesh28june@gmail.com
Odisha,Sanghvi & Company,Main Roadnear Rajak Cinema,6612522650,sanghviandcorkl@gmail.com
Odisha,Vijay Electricals,"Opposite Of Hariyana Bhawanmain Road, Daily Market",9861204727,agarkush@gmail.com
Odisha,Ashok Electrical Fabricator,Charbatisambalpur,No data,ashokef@gmail.com
Odisha,Dibyanshi & Associates,At:- Malipali(Bhalupali) Po:- Sankarmaps:-Ainthapli,9437263760,dibyanshi.associates@gmail.com
Odisha,Divine Enterprises,"Haragaurinagarainthapali,",9861050664,divineenterprise@gmail.com
Odisha,Jai Matadi Agencies,Baidyanath Chowksambalur,9437043913,jmatadi.agencies@gmail.com
Odisha,Mishra And Company Sanitary,Srit Shoppingcomplexmodipar,6632402348,No data
Odisha,Misra & Co,Modipara,6632402348,No data
Odisha,Reliable Distributors,Nayaparasambalpur,6632520428,mailreliable@gmail.com
Odisha,Santosh Trading Co.,Shaktisangha Durga Mandir Complexshaktisangha Durga Mandir Complex,No data,santoshtradingco@yahoo.com
Odisha,Saraswati Store,Golebazar,9937144336,saraswati.sbp@gmail.com
Odisha,Satyajit Mohanty,Bamarasambalpur,9937656229,putulmohanty58@gmail.com
Odisha,Shyam Sanitation,Modiparaopp.Of Radhanath Community Centre,6632401315,shyamsanitation@gmail.com
Odisha,Sunderdas D Hunsraj,"Ground Floor, 153\/6105,Ainthaoali Road, Po-Budharaja,",7683902030,sdhsambalpur@gmail.com
Odisha,Durga Traders,,No data,No data
Odisha,Das'S,Bijay Takies Roadsundargarhsundargarh,6622273572,debasish_sng@rediffmail.com
Odisha,Prestige,Rourkelasundargarhshop N I. Sector -5 Market,9861058255,prestige.bbsr@yahoo.com
Odisha,Techncom-Aids,Rourkelasundargarh,6612505727,No data
Odisha,Bind Trading Company,"Hatatota,Po:- Talcher - 759100",6760240276,btc_talcher@hotmail.com
Odisha,Ganesh Agencies,"I.T.C Chhak,Talcher",9437042545,ganeshagencies.talcher@yahoo.com
Odisha,Sri Sai Enterprises,Kandhaltalcher,9438508474,madanmahapatra46@gmail.com
Odisha,S. K. Enterprises,"Holding N-143, Hirakudward N-13, Hirakud, Sambalpur",9556034646,gopal1979.836@rediffmail.com
Odisha,Saluja Marketing,"Farm Road,Sambalpur",9439654340,avneet.singh46@yahoo.com
Odisha,Santosh Trading Co.,Shaktisangha Durga Mandir Complexshaktisangha Durga Mandir Complex,No data,santoshtradingco@yahoo.com
Odisha,Saraswati Store,Golebazar,9937144336,saraswati.sbp@gmail.com
Odisha,Satyajit Mohanty,Bamarasambalpur,9937656229,putulmohanty58@gmail.com
Odisha,Shyam Sanitation,Modiparaopp.Of Radhanath Community Centre,6632401315,shyamsanitation@gmail.com
Odisha,Sunderdas D Hunsraj,"Ground Floor, 153\/6105,Ainthaoali Road, Po-Budharaja,",7683902030,sdhsambalpur@gmail.com
Odisha,Durga Traders,,No data,No data
Odisha,Das'S,Bijay Takies Roadsundargarhsundargarh,6622273572,debasish_sng@rediffmail.com
Odisha,Prestige,Rourkelasundargarhshop N I. Sector -5 Market,9861058255,prestige.bbsr@yahoo.com
Odisha,Techncom-Aids,Rourkelasundargarh,6612505727,No data
Odisha,Bind Trading Company,"Hatatota,Po:- Talcher - 759100",6760240276,btc_talcher@hotmail.com
Odisha,Ganesh Agencies,"I.T.C Chhak,Talcher",9437042545,ganeshagencies.talcher@yahoo.com
Odisha,Sri Sai Enterprises,Kandhaltalcher,9438508474,madanmahapatra46@gmail.com
Punjab,Garg Electric Store,"5,  Circular Road,Abohar","9417341326
9417341326
9417341326",souravgarg783@gmail.com
Punjab,Shine Machinery Store,Lakkar Mandicity Road,9814224849,No data
Punjab,Bright Enterprises,First Floor Shop No 1National Shopping Complex,"9814860038
9814860038
9814860038",harpreetbedi81@gmail.com
Punjab,Khera Enterprises,"M-2\/154, O\/S Chatiwind Gatetarn Taran Road","9872367840
9872367840
9872367840",kheraartinder@gmail.com
Punjab,Khullar Electricals,Main Majitha Roadpandori Warraich,"9872820270
9872820270
9872820270",mohitkhullar.87@gmail.com
Punjab,Malhotra Engineers,"Near Subhash Park,Hall Bazar,","9814343084
9814343084
9814343084",sheetalelec@gmail.com
Punjab,Manju Mechanical Works,"Katra Sher Singh,Hall Bazar","9878076776
1832530796
1832530796",manjumechanicalworks@gmail.com
Punjab,New Bharat Agriculture Corpn.,"5, Queensroad,","9814407730
9814407730
9814407730",gurnamsingh005@gmail.com
Punjab,Pal Agencies,Kalra Sher Singhhall Bazar,"9814374440
9814374440
9814374440",palbatterystores@gmail.com
Punjab,Preet Trading Agencies,"1417,Ramanand,","9465273601
9465273601
9465273601",kanwalpreetsinghkaku76@gmail.com
Punjab,Sahini Enterprises,Amritsar Road Opp. Verka Diary Patti (Taamritsar,"9798002500
9798002500
9798002500",No data
Punjab,Samay Marketing,"2Nd Floor,Gill Market, Hall Bazar","9780360410
9780360410
9780360410",No data
Punjab,Shiv Electric Co.,"Ravi Dass Road,Hall Bazar","9815936062
9815936062
9815936062",shivelectric786@gmail.com
Punjab,Tenny Electric Co.,Near Congress Bhawanhall Bazar,"9915297896
1832557721
1832557721",Gauravkaushal7334@gmail.com
Punjab,Abhinav Traders,"Shop No-4-B, Govind Vihar, Baltanazirakpur, Sas Nagar","8847414288
8054116680
8054116680",abhinavtraders.zkp@gmail.com
Punjab,Barnala Sales Corporation,"Baba Gandha Singh Marketshop No 7, New Bus Stand ,","9815254998
9815254998
9815254998",bscbarnala71@yahoo.com
Punjab,Deep Electric Works,"Tapa Road,Vill. Dhilwan","9815563182
9815563182
9815563182",No data
Punjab,Monu Electric Store,"Sadar Bazar Railwayroad,","9855433591
9855433591
9855433591",monuelectric10@rediffmail.com
Punjab,Monu Electricals,Opp. Old Parbhatcinema,"9872412345
9872412345
9872412345",monuelectricals18@gmail.com
Punjab,Singla Submersible  And  Pipe Store,Raikot Roadmehalkalan,"9872331572
9872331572
9872331572",rajivsingla95@gmail.com
Punjab,A.V. Enterprises,Dbn Roadbatala,"9814452169
9814452169
9814452169",aventerprises7777@gmail.com
Punjab,Ved Parkash Gupta & Co.,Lakkarmandi,"6239390587
1871240316
1871240316",vpgcbatala@gmail.com
Punjab,Verma Bath Collections,"Gandhi Chowkgandhi Chowk, Batala","9815988000
9815988000
9815988000",No data
Punjab,Bansal Enterprises,"Shop No.751,Opp.Hotel Amsun Pride,Amrik Singh Road","9646562611
9915162611
9915162611",bansal.enterprises13@yahoo.com
Punjab,Dorson Steel Industry,"Mcb-Z2-10167Bibi Wla Road, St No-3","9888112399
9888112399
9888112399",dsibti@rediffmail.com
Punjab,H.R. Trading Co.,"1244,Amrik Singh Road","9815687291
9815687291
9815687291",No data
Punjab,Jai Durga Traders,"Near Bus Stand,Bhucho Mandi",9217591365,jugnumitttal6@gmail.com
Punjab,Kansal Enterprises,"4474\/C,  Bank Bazar,Bathinda","9855268772
9855268772
9855268772",amitkansal90@yahoo.com
Punjab,Krishan Lal Surinder Pal,"Phul Bazar,Rampura Phul",9417729100,bansal.sonu@gmail.com
Punjab,Luxmi Electric Store,"Gali Matarani Wali ,","9463707039
9463707039
9463707039",rajni89garg@gmail.com
Punjab,Surindera Machinery Store,"Mcb Z-1\/08739,Guru Kashi Marg","7837639362
164224000000
164224000000",smsbathinda75@gmail.com
Punjab,Sv Enterprises,"Mcb-Z-6\/13652, House No. 31439,Jogi Nagar, Street No. 5\/13","9888477946
9888477946
9888477946",sventerprises521@gmail.com
Punjab,Vishal Electic Store,"House No - 1227Model Town, Phase - 3",9988220122,guptasonu1227@ymail.com
Punjab,Gautam Trading Co.,"Near State Bank Of Patialanear Dana Mandi,",9417954078,No data
